componentid,componentname,contextid,status,qtype,model,difficulty,discrimination,guessing,label,catscalename,parentscalenames
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.55,1.39,0.00,SIMV2-I05-14,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.79,1.62,0.00,SIMV2-I05-15,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.5,0.39,0.00,SIMV2-I05-16,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.17,0.62,0.00,SIMV2-I05-17,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.14,1.79,0.00,SIMV2-I05-18,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.19,0.52,0.00,SIMV2-I05-19,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.32,1.53,0.00,SIMV2-I05-20,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.54,1.09,0.00,SIMV2-I05-21,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.82,1.11,0.00,SIMV2-I05-22,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.18,1.18,0.00,SIMV2-I05-23,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.66,1.89,0.00,SIMV2-I05-24,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.46,1.73,0.00,SIMV2-I06-00,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.47,0.96,0.00,SIMV2-I06-01,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.39,0.68,0.00,SIMV2-I06-02,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.71,1.74,0.00,SIMV2-I06-03,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.68,1.82,0.00,SIMV2-I06-04,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.68,1.02,0.00,SIMV2-I06-05,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.63,0.94,0.00,SIMV2-I06-06,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.4,0.46,0.00,SIMV2-I06-07,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.89,0.58,0.00,SIMV2-I06-08,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.4,1.87,0.00,SIMV2-I06-09,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.55,1.21,0.00,SIMV2-I06-10,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.28,1.68,0.00,SIMV2-I06-11,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.3,0.49,0.00,SIMV2-I06-12,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.52,0.42,0.00,SIMV2-I06-13,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.75,0.28,0.00,SIMV2-I06-14,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.19,1.78,0.00,SIMV2-I06-15,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.47,0.62,0.00,SIMV2-I06-16,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.89,0.61,0.00,SIMV2-I06-17,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.22,1.53,0.00,SIMV2-I06-18,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.73,0.51,0.00,SIMV2-I06-19,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.49,0.61,0.00,SIMV2-I06-20,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.1,0.26,0.00,SIMV2-I06-21,SimI06,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.99,1.36,0.00,SIMV2-I07-00,SimI07,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.69,0.93,0.00,SIMV2-I07-01,SimI07,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3,0.69,0.00,SIMV2-I07-02,SimI07,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.4,1.54,0.00,SIMV2-I07-03,SimI07,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.78,0.25,0.00,SIMV2-I07-04,SimI07,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.44,0.47,0.00,SIMV2-I07-05,SimI07,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.61,0.35,0.00,SIMV2-I07-06,SimI07,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.87,0.68,0.00,SIMV2-I07-07,SimI07,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.06,1.03,0.00,SIMV2-I07-08,SimI07,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.54,1.94,0.00,SIMV2-I07-09,SimI07,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.86,1.47,0.00,SIMV2-I07-10,SimI07,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.94,0.51,0.00,SIMV2-I07-11,SimI07,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.32,1.51,0.00,SIMV2-I07-12,SimI07,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.15,1.4,0.00,SIMV2-I08-00,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.84,1.06,0.00,SIMV2-I08-01,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.82,1.55,0.00,SIMV2-I08-02,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.27,0.57,0.00,SIMV2-I08-03,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.37,1.94,0.00,SIMV2-I08-04,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.06,1.15,0.00,SIMV2-I08-05,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.34,1.97,0.00,SIMV2-I08-06,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.29,1.94,0.00,SIMV2-I08-07,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.42,0.76,0.00,SIMV2-I08-08,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.58,0.24,0.00,SIMV2-I08-09,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.29,1.77,0.00,SIMV2-I08-10,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.93,1.38,0.00,SIMV2-I08-11,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.79,1.28,0.00,SIMV2-I08-12,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.51,0.87,0.00,SIMV2-I08-13,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.54,1.74,0.00,SIMV2-I08-14,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.65,1.67,0.00,SIMV2-I08-15,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.72,0.31,0.00,SIMV2-I08-16,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.5,0.62,0.00,SIMV2-I08-17,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.64,1.56,0.00,SIMV2-I08-18,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.16,1.88,0.00,SIMV2-I08-19,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.58,0.82,0.00,SIMV2-I08-20,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.6,0.59,0.00,SIMV2-I08-21,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.52,1.13,0.00,SIMV2-I08-22,SimI08,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.82,0.92,0.00,SIMV2-J01-00,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.11,1.38,0.00,SIMV2-J01-01,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.97,1.35,0.00,SIMV2-J01-02,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.4,0.8,0.00,SIMV2-J01-03,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.98,1.09,0.00,SIMV2-J01-04,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.66,1.09,0.00,SIMV2-J01-05,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.62,1.98,0.00,SIMV2-J01-06,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.54,1.53,0.00,SIMV2-J01-07,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.82,1.15,0.00,SIMV2-J01-08,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.2,1.52,0.00,SIMV2-J01-09,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.45,1.68,0.00,SIMV2-J01-10,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.45,1.48,0.00,SIMV2-J01-11,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.27,1.91,0.00,SIMV2-J01-12,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.02,1.51,0.00,SIMV2-J01-13,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.71,1.41,0.00,SIMV2-J01-14,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.9,1.13,0.00,SIMV2-J01-15,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.07,1.91,0.00,SIMV2-J01-16,SimJ01,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.11,0.88,0.00,SIMV2-J02-00,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.45,0.73,0.00,SIMV2-J02-01,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.75,1.59,0.00,SIMV2-J02-02,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.82,0.47,0.00,SIMV2-J02-03,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.07,0.33,0.00,SIMV2-J02-04,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.74,1.91,0.00,SIMV2-J02-05,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.52,1.06,0.00,SIMV2-J02-06,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.72,0.54,0.00,SIMV2-J02-07,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.53,1,0.00,SIMV2-J02-08,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.93,0.25,0.00,SIMV2-J02-09,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.68,0.67,0.00,SIMV2-J02-10,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.48,1.56,0.00,SIMV2-J02-11,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.95,0.9,0.00,SIMV2-J02-12,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.24,1.06,0.00,SIMV2-J02-13,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.31,1.27,0.00,SIMV2-J02-14,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.48,1.46,0.00,SIMV2-J02-15,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.17,1.52,0.00,SIMV2-J02-16,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.57,1.43,0.00,SIMV2-J02-17,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.9,1.71,0.00,SIMV2-J02-18,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.12,1.89,0.00,SIMV2-J02-19,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.62,1.77,0.00,SIMV2-J02-20,SimJ02,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.88,1.01,0.00,SIMV2-J03-00,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.46,1.29,0.00,SIMV2-J03-01,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.5,0.79,0.00,SIMV2-J03-02,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.55,1.22,0.00,SIMV2-J03-03,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.79,1.46,0.00,SIMV2-J03-04,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.86,1.19,0.00,SIMV2-J03-05,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.61,0.67,0.00,SIMV2-J03-06,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.14,1.73,0.00,SIMV2-J03-07,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.15,0.35,0.00,SIMV2-J03-08,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.61,0.4,0.00,SIMV2-J03-09,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.06,0.54,0.00,SIMV2-J03-10,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.2,0.63,0.00,SIMV2-J03-11,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.9,1.66,0.00,SIMV2-J03-12,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.62,0.44,0.00,SIMV2-J03-13,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.84,1.97,0.00,SIMV2-J03-14,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2,1.73,0.00,SIMV2-J03-15,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.53,1.7,0.00,SIMV2-J03-16,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.48,0.66,0.00,SIMV2-J03-17,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.71,1.11,0.00,SIMV2-J03-18,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.49,1.6,0.00,SIMV2-J03-19,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.47,1.22,0.00,SIMV2-J03-20,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.53,0.52,0.00,SIMV2-J03-21,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.88,1.38,0.00,SIMV2-J03-22,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.33,1.73,0.00,SIMV2-J03-23,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.81,1.01,0.00,SIMV2-J03-24,SimJ03,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.91,0.41,0.00,SIMV2-J04-00,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.93,0.59,0.00,SIMV2-J04-01,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.68,1.78,0.00,SIMV2-J04-02,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.45,1.72,0.00,SIMV2-J04-03,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.96,1.03,0.00,SIMV2-J04-04,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.43,0.87,0.00,SIMV2-J04-05,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.77,0.96,0.00,SIMV2-J04-06,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.69,1.64,0.00,SIMV2-J04-07,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.66,1.41,0.00,SIMV2-J04-08,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.58,0.4,0.00,SIMV2-J04-09,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.04,0.86,0.00,SIMV2-J04-10,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.28,1.52,0.00,SIMV2-J04-11,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.04,1.75,0.00,SIMV2-J04-12,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.82,0.62,0.00,SIMV2-J04-13,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.56,1.78,0.00,SIMV2-J04-14,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.32,1.5,0.00,SIMV2-J04-15,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.76,1.74,0.00,SIMV2-J04-16,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.86,0.35,0.00,SIMV2-J04-17,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.48,1.38,0.00,SIMV2-J04-18,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.09,1.35,0.00,SIMV2-J04-19,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.5,1.54,0.00,SIMV2-J04-20,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.75,1.37,0.00,SIMV2-J04-21,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.25,0.45,0.00,SIMV2-J04-22,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.45,0.62,0.00,SIMV2-J04-23,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.95,1.18,0.00,SIMV2-J04-24,SimJ04,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.3,0.51,0.00,SIMV2-J05-00,SimJ05,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.68,1.83,0.00,SIMV2-J05-01,SimJ05,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.58,1.85,0.00,SIMV2-J05-02,SimJ05,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.38,1.09,0.00,SIMV2-J05-03,SimJ05,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.18,1.04,0.00,SIMV2-J05-04,SimJ05,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.5,1.27,0.00,SIMV2-J05-05,SimJ05,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.96,0.7,0.00,SIMV2-J05-06,SimJ05,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.97,0.99,0.00,SIMV2-J05-07,SimJ05,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.5,0.41,0.00,SIMV2-J06-00,SimJ06,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.09,0.88,0.00,SIMV2-J06-01,SimJ06,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.59,0.92,0.00,SIMV2-J06-02,SimJ06,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.27,1.47,0.00,SIMV2-J06-03,SimJ06,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.48,1.12,0.00,SIMV2-J06-04,SimJ06,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.19,0.76,0.00,SIMV2-J06-05,SimJ06,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.47,1.64,0.00,SIMV2-J06-06,SimJ06,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.94,0.35,0.00,SIMV2-J06-07,SimJ06,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.88,0.82,0.00,SIMV2-J07-00,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.94,1.77,0.00,SIMV2-J07-01,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.86,1.61,0.00,SIMV2-J07-02,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.31,0.3,0.00,SIMV2-J07-03,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.77,1.1,0.00,SIMV2-J07-04,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.63,1.91,0.00,SIMV2-J07-05,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.53,0.94,0.00,SIMV2-J07-06,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.75,1.33,0.00,SIMV2-J07-07,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.29,1.51,0.00,SIMV2-J07-08,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.89,1.64,0.00,SIMV2-J07-09,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.54,0.74,0.00,SIMV2-J07-10,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.77,0.36,0.00,SIMV2-J07-11,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.57,0.34,0.00,SIMV2-J07-12,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.59,0.33,0.00,SIMV2-J07-13,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.24,0.35,0.00,SIMV2-J07-14,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.78,1.34,0.00,SIMV2-J07-15,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.24,1.15,0.00,SIMV2-J07-16,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.45,1.86,0.00,SIMV2-J07-17,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.69,0.45,0.00,SIMV2-J07-18,SimJ07,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.71,0.88,0.00,SIMV2-J08-00,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.89,0.93,0.00,SIMV2-J08-01,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.1,1.28,0.00,SIMV2-J08-02,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.07,1.45,0.00,SIMV2-J08-03,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.19,0.62,0.00,SIMV2-J08-04,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.79,1,0.00,SIMV2-J08-05,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.85,1.8,0.00,SIMV2-J08-06,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.74,1.73,0.00,SIMV2-J08-07,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.66,0.22,0.00,SIMV2-J08-08,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.96,0.88,0.00,SIMV2-J08-09,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.2,1.46,0.00,SIMV2-J08-10,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.02,1.81,0.00,SIMV2-J08-11,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.92,0.39,0.00,SIMV2-J08-12,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.91,0.83,0.00,SIMV2-J08-13,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.65,1.31,0.00,SIMV2-J08-14,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.96,1.02,0.00,SIMV2-J08-15,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.43,1.71,0.00,SIMV2-J08-16,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.92,1.8,0.00,SIMV2-J08-17,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.79,0.59,0.00,SIMV2-J08-18,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.51,0.89,0.00,SIMV2-J08-19,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.56,1.06,0.00,SIMV2-J08-20,SimJ08,SimV2|SimJ
